Date,Commodity,Total Value
19-Apr-2024,"sesamum (sesame, gingelly, til)",180.29
19-Apr-2024,soyabean,13672.89
19-Apr-2024,spinach,18336.75
19-Apr-2024,sugar,292.20
19-Apr-2024,sunflower,44.50
19-Apr-2024,tomato,9160.91
19-Apr-2024,turmeric,2584.89
19-Apr-2024,tur,812.80
19-Apr-2024,urad,423.70
19-Apr-2024,wheat,432577.58
20-Apr-2024,apple,2241.19
20-Apr-2024,banana,3126.41
20-Apr-2024,beans (french),201.02
20-Apr-2024,brinjal,2045.01
20-Apr-2024,cabbage,2496.21
20-Apr-2024,carrot,767.06
20-Apr-2024,cauliflower,1621.50
20-Apr-2024,coconut,6137.18
20-Apr-2024,dhania,1090.82
20-Apr-2024,dry chillies,86.07
20-Apr-2024,garlic,5060.92
20-Apr-2024,ginger,884.29
20-Apr-2024,gourd (bottle),2373.45
20-Apr-2024,gram,247.10
20-Apr-2024,green chilli,2766.19
20-Apr-2024,ground nut seed,0.50
20-Apr-2024,groundnut,1670.90
20-Apr-2024,jeera,1456.25
20-Apr-2024,ladys finger (bhindi),1504.86
20-Apr-2024,lemon,807.54
20-Apr-2024,mango,4121.85
20-Apr-2024,masoor,190.90
20-Apr-2024,moong,112.10
20-Apr-2024,mustard,23280.27
20-Apr-2024,onion,28472.39
20-Apr-2024,parwal (pointed gourd),201.22
20-Apr-2024,peas (green),46.61
20-Apr-2024,potato,29560.40
20-Apr-2024,rice,9351.60
20-Apr-2024,safflower,6.05
20-Apr-2024,"sesamum (sesame, gingelly, til)",87.84
20-Apr-2024,soyabean,6851.20
20-Apr-2024,spinach,4415.88
20-Apr-2024,sugar,210.30
20-Apr-2024,sunflower,39.00
20-Apr-2024,tomato,8265.04
20-Apr-2024,turmeric,129.33
20-Apr-2024,tur,1181.40
20-Apr-2024,urad,196.10
20-Apr-2024,wheat,568606.47
21-Apr-2024,apple,371.82
21-Apr-2024,banana,1903.91
21-Apr-2024,beans (french),86.15
21-Apr-2024,brinjal,1094.86
21-Apr-2024,cabbage,1120.72
21-Apr-2024,carrot,525.77
21-Apr-2024,cauliflower,1114.59
21-Apr-2024,coconut,79.28
21-Apr-2024,dhania,0
21-Apr-2024,dry chillies,611.00
21-Apr-2024,garlic,344.99
21-Apr-2024,ginger,450.79
21-Apr-2024,gourd (bottle),1057.76
21-Apr-2024,gram,67.25
21-Apr-2024,green chilli,1284.03
21-Apr-2024,ground nut seed,0
21-Apr-2024,groundnut,442.24
21-Apr-2024,jeera,28.05
21-Apr-2024,ladys finger (bhindi),663.51
21-Apr-2024,lemon,108.22
21-Apr-2024,mango,1971.12
21-Apr-2024,masoor,68.30
21-Apr-2024,moong,87.75
21-Apr-2024,mustard,2268.06
21-Apr-2024,onion,11351.87
21-Apr-2024,parwal (pointed gourd),78.64
21-Apr-2024,peas (green),0.70
21-Apr-2024,potato,16349.79
21-Apr-2024,rice,7341.64
21-Apr-2024,safflower,0
21-Apr-2024,"sesamum (sesame, gingelly, til)",0.46
21-Apr-2024,soyabean,942.46
21-Apr-2024,spinach,7071.39
21-Apr-2024,sugar,44.00
21-Apr-2024,sunflower,0
21-Apr-2024,tomato,5205.36
21-Apr-2024,turmeric,69.00
21-Apr-2024,tur,978.40
21-Apr-2024,urad,63.90
21-Apr-2024,wheat,380589.11
22-Apr-2024,apple,1969.65
22-Apr-2024,banana,5159.22
22-Apr-2024,beans (french),1725.97
22-Apr-2024,brinjal,2151.91
22-Apr-2024,cabbage,2236.30
22-Apr-2024,carrot,1089.17
22-Apr-2024,cauliflower,5960.01
22-Apr-2024,coconut,5067.30
22-Apr-2024,dhania,1165.71
22-Apr-2024,dry chillies,6063.86
22-Apr-2024,garlic,6898.01
22-Apr-2024,ginger,928.20
22-Apr-2024,gourd (bottle),3558.28
22-Apr-2024,gram,371.80
22-Apr-2024,green chilli,3281.37
22-Apr-2024,ground nut seed,210.68
22-Apr-2024,groundnut,2218.47
22-Apr-2024,jeera,772.83
22-Apr-2024,ladys finger (bhindi),1504.72
22-Apr-2024,lemon,467.52
22-Apr-2024,mango,3906.01
22-Apr-2024,masoor,233.00
22-Apr-2024,moong,386.70
22-Apr-2024,mustard,22057.09
22-Apr-2024,onion,48478.30
22-Apr-2024,parwal (pointed gourd),328.29
22-Apr-2024,peas (green),221.00
22-Apr-2024,potato,33372.63
22-Apr-2024,rice,12431.52
22-Apr-2024,safflower,12.40
22-Apr-2024,"sesamum (sesame, gingelly, til)",248.71
22-Apr-2024,soyabean,11094.46
22-Apr-2024,spinach,17277.54
22-Apr-2024,sugar,246.80
22-Apr-2024,sunflower,35.30
22-Apr-2024,tomato,8528.65
22-Apr-2024,turmeric,1431.66
22-Apr-2024,tur,758.30
22-Apr-2024,urad,434.20
22-Apr-2024,wheat,892248.39
23-Apr-2024,apple,1698.54
23-Apr-2024,banana,3123.51
23-Apr-2024,beans (french),237.98
23-Apr-2024,brinjal,2162.73
23-Apr-2024,cabbage,1822.99
23-Apr-2024,carrot,773.36
23-Apr-2024,cauliflower,1596.58
23-Apr-2024,coconut,14668.13
23-Apr-2024,dhania,461.38
23-Apr-2024,dry chillies,4235.12
23-Apr-2024,garlic,3852.32
23-Apr-2024,ginger,1061.23
23-Apr-2024,gourd (bottle),2460.90
23-Apr-2024,gram,457.80
23-Apr-2024,green chilli,3235.24
23-Apr-2024,ground nut seed,314.77
23-Apr-2024,groundnut,739.74
23-Apr-2024,jeera,864.04
23-Apr-2024,ladys finger (bhindi),1304.73
23-Apr-2024,lemon,638.36
23-Apr-2024,mango,3745.40
23-Apr-2024,masoor,196.95
23-Apr-2024,moong,226.75
23-Apr-2024,mustard,17070.25
23-Apr-2024,onion,28810.86
23-Apr-2024,parwal (pointed gourd),347.53
23-Apr-2024,peas (green),104.46
23-Apr-2024,potato,32623.82
23-Apr-2024,rice,15008.85
23-Apr-2024,safflower,0
23-Apr-2024,"sesamum (sesame, gingelly, til)",315.27
23-Apr-2024,soyabean,2604.62
23-Apr-2024,spinach,1892.12
23-Apr-2024,sugar,221.00
23-Apr-2024,sunflower,6.00
23-Apr-2024,tomato,9872.38
23-Apr-2024,turmeric,323.90
23-Apr-2024,tur,733.70
23-Apr-2024,urad,373.15
23-Apr-2024,wheat,784430.80
24-Apr-2024,apple,2488.00
24-Apr-2024,banana,5832.57
24-Apr-2024,beans (french),219.53
24-Apr-2024,brinjal,2192.81
24-Apr-2024,cabbage,2233.05
24-Apr-2024,carrot,1188.24
24-Apr-2024,cauliflower,3815.10
24-Apr-2024,coconut,10634.43
24-Apr-2024,dhania,1729.73
24-Apr-2024,dry chillies,3462.46
24-Apr-2024,garlic,7514.05
24-Apr-2024,ginger,1302.50
24-Apr-2024,gourd (bottle),2612.58
24-Apr-2024,gram,748.95
24-Apr-2024,green chilli,3941.51
24-Apr-2024,ground nut seed,545.32
24-Apr-2024,groundnut,2496.60
24-Apr-2024,jeera,1665.23
24-Apr-2024,ladys finger (bhindi),4515.64
24-Apr-2024,lemon,653.37
24-Apr-2024,mango,5867.29
24-Apr-2024,masoor,246.40
24-Apr-2024,moong,363.75
24-Apr-2024,mustard,18140.87
24-Apr-2024,onion,47536.33
24-Apr-2024,parwal (pointed gourd),395.46
24-Apr-2024,peas (green),171.41
24-Apr-2024,potato,34249.99
24-Apr-2024,rice,15176.15
24-Apr-2024,safflower,36.05
24-Apr-2024,"sesamum (sesame, gingelly, til)",538.01
24-Apr-2024,soyabean,14522.65
24-Apr-2024,spinach,20079.86
24-Apr-2024,sugar,432.80
24-Apr-2024,sunflower,66.40
24-Apr-2024,tomato,10534.15
24-Apr-2024,turmeric,2016.98
24-Apr-2024,tur,1083.75
24-Apr-2024,urad,451.60
24-Apr-2024,wheat,815165.99
25-Apr-2024,apple,2392.93
25-Apr-2024,banana,4815.99
25-Apr-2024,beans (french),213.95
25-Apr-2024,brinjal,2241.60
25-Apr-2024,cabbage,2029.63
25-Apr-2024,carrot,1024.56
25-Apr-2024,cauliflower,5066.64
25-Apr-2024,coconut,4768.88
25-Apr-2024,dhania,1524.23
25-Apr-2024,dry chillies,5095.76
25-Apr-2024,garlic,7182.83
25-Apr-2024,ginger,1221.05
25-Apr-2024,gourd (bottle),2395.87
25-Apr-2024,gram,279.45
25-Apr-2024,green chilli,3323.27
25-Apr-2024,ground nut seed,114.05
25-Apr-2024,groundnut,2569.20
25-Apr-2024,jeera,1560.19
25-Apr-2024,ladys finger (bhindi),1562.60
25-Apr-2024,lemon,653.24
25-Apr-2024,mango,3849.37
25-Apr-2024,masoor,235.45
25-Apr-2024,moong,234.75
25-Apr-2024,mustard,21091.81
25-Apr-2024,onion,48258.97
25-Apr-2024,parwal (pointed gourd),398.80
25-Apr-2024,peas (green),190.07
25-Apr-2024,potato,31295.46
25-Apr-2024,rice,13709.71
25-Apr-2024,safflower,12.30
25-Apr-2024,"sesamum (sesame, gingelly, til)",506.31
25-Apr-2024,soyabean,11213.23
25-Apr-2024,spinach,13507.96
25-Apr-2024,sugar,518.10
25-Apr-2024,sunflower,56.50
25-Apr-2024,tomato,10300.59
25-Apr-2024,turmeric,1385.10
25-Apr-2024,tur,852.85
25-Apr-2024,urad,484.50
25-Apr-2024,wheat,853662.11
26-Apr-2024,apple,2389.75
26-Apr-2024,banana,4971.70
26-Apr-2024,beans (french),1319.14
26-Apr-2024,brinjal,7095.62
26-Apr-2024,cabbage,2434.40
26-Apr-2024,carrot,1038.78
26-Apr-2024,cauliflower,6843.03
26-Apr-2024,coconut,2229.95
26-Apr-2024,dhania,1126.41
26-Apr-2024,dry chillies,3565.12
26-Apr-2024,garlic,3299.68
26-Apr-2024,ginger,1192.83
26-Apr-2024,gourd (bottle),2685.46
26-Apr-2024,gram,1353.30
26-Apr-2024,green chilli,3463.22
26-Apr-2024,ground nut seed,76.40
26-Apr-2024,groundnut,2310.69
26-Apr-2024,jeera,680.70
26-Apr-2024,ladys finger (bhindi),1469.12
26-Apr-2024,lemon,659.87
26-Apr-2024,mango,4150.85
26-Apr-2024,masoor,273.75
26-Apr-2024,moong,197.30
26-Apr-2024,mustard,18189.46
26-Apr-2024,onion,46310.37
26-Apr-2024,parwal (pointed gourd),437.31
26-Apr-2024,peas (green),190.60
26-Apr-2024,potato,31613.52
26-Apr-2024,rice,14226.81
26-Apr-2024,safflower,14.75
26-Apr-2024,"sesamum (sesame, gingelly, til)",546.15
26-Apr-2024,soyabean,7888.14
26-Apr-2024,spinach,17939.62
26-Apr-2024,sugar,1680.20
26-Apr-2024,sunflower,42.21
26-Apr-2024,tomato,10185.07
26-Apr-2024,turmeric,1034.19
26-Apr-2024,tur,822.07
26-Apr-2024,urad,381.90
26-Apr-2024,wheat,811894.10
27-Apr-2024,apple,1759.57
27-Apr-2024,banana,5112.60
27-Apr-2024,beans (french),133.41
27-Apr-2024,brinjal,2261.87
27-Apr-2024,cabbage,1986.37
27-Apr-2024,carrot,1023.21
27-Apr-2024,cauliflower,1498.92
27-Apr-2024,coconut,630.25
27-Apr-2024,dhania,1233.26
27-Apr-2024,dry chillies,754.16
27-Apr-2024,garlic,2163.77
27-Apr-2024,ginger,879.41
27-Apr-2024,gourd (bottle),2420.58
27-Apr-2024,gram,211.50
27-Apr-2024,green chilli,3169.89
27-Apr-2024,ground nut seed,65.40
27-Apr-2024,groundnut,1766.91
27-Apr-2024,jeera,1273.58
27-Apr-2024,ladys finger (bhindi),1514.59
27-Apr-2024,lemon,632.18
27-Apr-2024,mango,2411.48
27-Apr-2024,masoor,133.60
27-Apr-2024,moong,136.30
27-Apr-2024,mustard,24434.42
27-Apr-2024,onion,40524.76
27-Apr-2024,parwal (pointed gourd),345.54
27-Apr-2024,peas (green),106.30
27-Apr-2024,potato,29332.44
27-Apr-2024,rice,10792.91
27-Apr-2024,safflower,26.00
27-Apr-2024,"sesamum (sesame, gingelly, til)",251.75
27-Apr-2024,soyabean,5662.11
27-Apr-2024,spinach,28134.85
27-Apr-2024,sugar,498.40
27-Apr-2024,sunflower,37.70
27-Apr-2024,tomato,9149.30
27-Apr-2024,turmeric,205.06
27-Apr-2024,tur,772.95
27-Apr-2024,urad,239.00
27-Apr-2024,wheat,597052.26
28-Apr-2024,apple,421.20
28-Apr-2024,banana,3469.30
28-Apr-2024,beans (french),69.83
28-Apr-2024,brinjal,1409.45
28-Apr-2024,cabbage,1282.94
28-Apr-2024,carrot,615.86
28-Apr-2024,cauliflower,1153.10
28-Apr-2024,coconut,6865.83
28-Apr-2024,dhania,0
28-Apr-2024,dry chillies,0
28-Apr-2024,garlic,492.81
28-Apr-2024,ginger,344.08
28-Apr-2024,gourd (bottle),1202.42
28-Apr-2024,gram,16.40
28-Apr-2024,green chilli,1538.59
28-Apr-2024,ground nut seed,125.00
28-Apr-2024,groundnut,577.17
28-Apr-2024,jeera,2.10
28-Apr-2024,ladys finger (bhindi),821.25
28-Apr-2024,lemon,129.87
28-Apr-2024,mango,2399.10
28-Apr-2024,masoor,24.05
28-Apr-2024,moong,32.60
28-Apr-2024,mustard,2641.70
28-Apr-2024,onion,23589.34
28-Apr-2024,parwal (pointed gourd),134.04
28-Apr-2024,peas (green),3.90
28-Apr-2024,potato,17015.92
28-Apr-2024,rice,3393.83
28-Apr-2024,safflower,0.30
28-Apr-2024,"sesamum (sesame, gingelly, til)",1.58
28-Apr-2024,soyabean,1098.28
28-Apr-2024,spinach,15389.54
28-Apr-2024,sugar,77.50
28-Apr-2024,sunflower,11.00
28-Apr-2024,tomato,7165.38
28-Apr-2024,turmeric,57.01
28-Apr-2024,tur,209.35
28-Apr-2024,urad,40.30
28-Apr-2024,wheat,418244.84
29-Apr-2024,apple,2444.10
29-Apr-2024,banana,5435.56
29-Apr-2024,beans (french),209.53
29-Apr-2024,brinjal,2380.77
29-Apr-2024,cabbage,2361.29
29-Apr-2024,carrot,1131.75
29-Apr-2024,cauliflower,5305.95
29-Apr-2024,coconut,11585.30
29-Apr-2024,dhania,1853.88
29-Apr-2024,dry chillies,5407.54
29-Apr-2024,garlic,6530.50
29-Apr-2024,ginger,876.79
29-Apr-2024,gourd (bottle),2521.39
29-Apr-2024,gram,407.95
29-Apr-2024,green chilli,3595.16
29-Apr-2024,ground nut seed,114.79
29-Apr-2024,groundnut,3195.80
29-Apr-2024,jeera,1542.65
29-Apr-2024,ladys finger (bhindi),1675.26
29-Apr-2024,lemon,465.77
29-Apr-2024,mango,3651.77
29-Apr-2024,masoor,224.15
29-Apr-2024,moong,569.10
29-Apr-2024,mustard,24507.05
29-Apr-2024,onion,61117.66
29-Apr-2024,parwal (pointed gourd),442.37
29-Apr-2024,peas (green),219.90
29-Apr-2024,potato,32631.74
29-Apr-2024,rice,16911.48
29-Apr-2024,safflower,43.90
29-Apr-2024,"sesamum (sesame, gingelly, til)",1031.87
29-Apr-2024,soyabean,18113.54
29-Apr-2024,spinach,10894.49
29-Apr-2024,sugar,268.30
29-Apr-2024,sunflower,12.40
29-Apr-2024,tomato,10259.25
29-Apr-2024,turmeric,2933.75
29-Apr-2024,tur,1696.35
29-Apr-2024,urad,530.78
29-Apr-2024,wheat,644830.20
30-Apr-2024,apple,1586.56
30-Apr-2024,banana,2039.88
30-Apr-2024,beans (french),199.18
30-Apr-2024,brinjal,2141.18
30-Apr-2024,cabbage,2328.62
30-Apr-2024,carrot,1063.34
30-Apr-2024,cauliflower,4269.95
30-Apr-2024,coconut,4602.37
30-Apr-2024,dhania,2019.63
30-Apr-2024,dry chillies,5215.41
30-Apr-2024,garlic,6678.06
30-Apr-2024,ginger,1009.90
30-Apr-2024,gourd (bottle),2136.49
30-Apr-2024,gram,208.30
30-Apr-2024,green chilli,3006.59
30-Apr-2024,ground nut seed,312.60
30-Apr-2024,groundnut,2147.53
30-Apr-2024,jeera,1693.48
30-Apr-2024,ladys finger (bhindi),1455.99
30-Apr-2024,lemon,864.13
30-Apr-2024,mango,4787.02
30-Apr-2024,masoor,168.40
30-Apr-2024,moong,196.80
30-Apr-2024,mustard,24052.86
30-Apr-2024,onion,42465.79
30-Apr-2024,parwal (pointed gourd),356.88
30-Apr-2024,peas (green),188.20
30-Apr-2024,potato,29357.88
30-Apr-2024,rice,14694.30
30-Apr-2024,safflower,8.75
30-Apr-2024,"sesamum (sesame, gingelly, til)",727.15
30-Apr-2024,soyabean,19125.54
30-Apr-2024,spinach,17851.05
30-Apr-2024,sugar,509.90
30-Apr-2024,sunflower,39.22
30-Apr-2024,tomato,10737.50
30-Apr-2024,turmeric,1195.20
30-Apr-2024,tur,1071.30
30-Apr-2024,urad,330.40
30-Apr-2024,wheat,595545.91
01-May-2024,apple,1050.39
01-May-2024,banana,2256.19
01-May-2024,beans (french),139.43
01-May-2024,brinjal,1912.33
01-May-2024,cabbage,1713.56
01-May-2024,carrot,568.41
01-May-2024,cauliflower,1423.43
01-May-2024,coconut,5743.18
01-May-2024,dhania,1336.13
01-May-2024,dry chillies,232.29
01-May-2024,garlic,6211.97
01-May-2024,ginger,834.87
01-May-2024,gourd (bottle),2132.32
01-May-2024,gram,107.20
01-May-2024,green chilli,2696.75
01-May-2024,ground nut seed,3.60
01-May-2024,groundnut,7886.46
01-May-2024,jeera,1706.91
01-May-2024,ladys finger (bhindi),1312.98
01-May-2024,lemon,841.23
01-May-2024,mango,5878.44
01-May-2024,masoor,157.50
01-May-2024,moong,108.55
01-May-2024,mustard,17123.90
01-May-2024,onion,25281.80
01-May-2024,parwal (pointed gourd),267.04
01-May-2024,peas (green),2.60
01-May-2024,potato,25597.75
01-May-2024,rice,10022.12
01-May-2024,safflower,0
01-May-2024,"sesamum (sesame, gingelly, til)",196.78
01-May-2024,soyabean,5947.40
01-May-2024,spinach,6857.00
01-May-2024,sugar,271.50
01-May-2024,sunflower,0
01-May-2024,tomato,9410.90
01-May-2024,turmeric,146.26
01-May-2024,tur,416.70
01-May-2024,urad,179.20
01-May-2024,wheat,415978.83
02-May-2024,apple,1479.77
02-May-2024,banana,4416.23
02-May-2024,beans (french),171.26
02-May-2024,brinjal,2378.98
02-May-2024,cabbage,2399.96
02-May-2024,carrot,1237.12
02-May-2024,cauliflower,4510.82
02-May-2024,coconut,19722.70
02-May-2024,dhania,1855.79
02-May-2024,dry chillies,4729.06
02-May-2024,garlic,6555.72
02-May-2024,ginger,1006.69
02-May-2024,gourd (bottle),2712.71
02-May-2024,gram,372.35
02-May-2024,green chilli,4280.23
02-May-2024,ground nut seed,185.37
02-May-2024,groundnut,3155.75
02-May-2024,jeera,2454.83
02-May-2024,ladys finger (bhindi),1809.98
02-May-2024,lemon,821.18
02-May-2024,mango,5066.24
02-May-2024,masoor,224.65
02-May-2024,moong,357.90
02-May-2024,mustard,16798.23
02-May-2024,onion,47835.17
02-May-2024,parwal (pointed gourd),450.00
02-May-2024,peas (green),320.00
02-May-2024,potato,34402.79
02-May-2024,rice,16133.34
02-May-2024,safflower,13.60
02-May-2024,"sesamum (sesame, gingelly, til)",804.43
02-May-2024,soyabean,14907.11
02-May-2024,spinach,21956.92
02-May-2024,sugar,385.80
02-May-2024,sunflower,58.00
02-May-2024,tomato,11936.81
02-May-2024,turmeric,797.19
02-May-2024,tur,1095.05
02-May-2024,urad,475.43
02-May-2024,wheat,452732.08
03-May-2024,apple,4036.71
03-May-2024,banana,5767.36
03-May-2024,beans (french),149.71
03-May-2024,brinjal,2298.79
03-May-2024,cabbage,2169.12
03-May-2024,carrot,1086.60
03-May-2024,cauliflower,3633.54
03-May-2024,coconut,5142.46
03-May-2024,dhania,1477.66
03-May-2024,dry chillies,3544.05
03-May-2024,garlic,7922.70
03-May-2024,ginger,1113.50
03-May-2024,gourd (bottle),2741.02
03-May-2024,gram,252.55
03-May-2024,green chilli,8897.18
03-May-2024,ground nut seed,276.10
03-May-2024,groundnut,3618.62
03-May-2024,jeera,1943.24
03-May-2024,ladys finger (bhindi),1817.53
03-May-2024,lemon,943.14
03-May-2024,mango,4971.80
03-May-2024,masoor,234.00
03-May-2024,moong,180.45
03-May-2024,mustard,14929.28
03-May-2024,onion,41888.67
03-May-2024,parwal (pointed gourd),429.54
03-May-2024,peas (green),257.29
03-May-2024,potato,32377.41
03-May-2024,rice,13703.91
03-May-2024,safflower,11.50
03-May-2024,"sesamum (sesame, gingelly, til)",913.08
03-May-2024,soyabean,17123.36
03-May-2024,spinach,11856.07
03-May-2024,sugar,455.00
03-May-2024,sunflower,62.30
03-May-2024,tomato,11865.53
03-May-2024,turmeric,1627.83
03-May-2024,tur,977.20
03-May-2024,urad,379.28
03-May-2024,wheat,458481.14
04-May-2024,apple,2175.60
04-May-2024,banana,3719.02
04-May-2024,beans (french),94.49
04-May-2024,brinjal,2300.41
04-May-2024,cabbage,2193.69
04-May-2024,carrot,957.56
04-May-2024,cauliflower,5032.91
04-May-2024,coconut,19225.48
04-May-2024,dhania,1431.92
04-May-2024,dry chillies,649.82
04-May-2024,garlic,5296.89
04-May-2024,ginger,1101.42
04-May-2024,gourd (bottle),2478.47
04-May-2024,gram,163.20
04-May-2024,green chilli,3633.56
04-May-2024,ground nut seed,109.30
04-May-2024,groundnut,2155.94
04-May-2024,jeera,1789.83
04-May-2024,ladys finger (bhindi),1656.27
04-May-2024,lemon,763.69
04-May-2024,mango,5005.12
04-May-2024,masoor,171.25
04-May-2024,moong,241.40
04-May-2024,mustard,11250.98
04-May-2024,onion,55413.85
04-May-2024,parwal (pointed gourd),476.84
04-May-2024,peas (green),111.11
04-May-2024,potato,33438.20
04-May-2024,rice,13366.52
04-May-2024,safflower,6.50
04-May-2024,"sesamum (sesame, gingelly, til)",315.35
04-May-2024,soyabean,12462.59
04-May-2024,spinach,12019.83
04-May-2024,sugar,475.30
04-May-2024,sunflower,18.40
04-May-2024,tomato,10599.25
04-May-2024,turmeric,855.52
04-May-2024,tur,769.60
04-May-2024,urad,269.35
04-May-2024,wheat,394617.04
05-May-2024,apple,3890.72
05-May-2024,banana,3028.25
05-May-2024,beans (french),69.67
05-May-2024,brinjal,1356.97
05-May-2024,cabbage,1235.06
05-May-2024,carrot,593.80
05-May-2024,cauliflower,881.99
05-May-2024,coconut,74.30
05-May-2024,dhania,0
05-May-2024,dry chillies,16.22
05-May-2024,garlic,551.66
05-May-2024,ginger,364.91
05-May-2024,gourd (bottle),1007.54
05-May-2024,gram,16.10
05-May-2024,green chilli,1515.19
05-May-2024,ground nut seed,0
05-May-2024,groundnut,616.28
05-May-2024,jeera,4.18
05-May-2024,ladys finger (bhindi),704.98
05-May-2024,lemon,111.51
05-May-2024,mango,2470.36
05-May-2024,masoor,103.20
05-May-2024,moong,87.80
05-May-2024,mustard,1037.18
05-May-2024,onion,15954.57
05-May-2024,parwal (pointed gourd),206.37
05-May-2024,peas (green),0
05-May-2024,potato,17220.54
05-May-2024,rice,3692.51
05-May-2024,safflower,0
05-May-2024,"sesamum (sesame, gingelly, til)",8.99
05-May-2024,soyabean,1098.51
05-May-2024,spinach,8940.24
05-May-2024,sugar,86.50
05-May-2024,sunflower,0
05-May-2024,tomato,7605.82
05-May-2024,turmeric,56.51
05-May-2024,tur,250.00
05-May-2024,urad,78.40
05-May-2024,wheat,116068.19
06-May-2024,apple,2017.82
06-May-2024,banana,4854.63
06-May-2024,beans (french),119.69
06-May-2024,brinjal,2293.37
06-May-2024,cabbage,1989.01
06-May-2024,carrot,872.63
06-May-2024,cauliflower,4006.19
06-May-2024,coconut,16399.62
06-May-2024,dhania,1159.01
06-May-2024,dry chillies,4679.19
06-May-2024,garlic,5877.44
06-May-2024,ginger,841.41
06-May-2024,gourd (bottle),2333.01
06-May-2024,gram,513.90
06-May-2024,green chilli,2813.63
06-May-2024,ground nut seed,48.69
06-May-2024,groundnut,3129.83
06-May-2024,jeera,1721.80
06-May-2024,ladys finger (bhindi),1588.95
06-May-2024,lemon,415.18
06-May-2024,mango,4716.43
06-May-2024,masoor,237.80
06-May-2024,moong,338.70
06-May-2024,mustard,9704.45
06-May-2024,onion,83617.15
06-May-2024,parwal (pointed gourd),508.23
06-May-2024,peas (green),87.11
06-May-2024,potato,29795.85
06-May-2024,rice,15817.90
06-May-2024,safflower,3.60
06-May-2024,"sesamum (sesame, gingelly, til)",516.18
06-May-2024,soyabean,14951.07
06-May-2024,spinach,16949.36
06-May-2024,sugar,499.00
06-May-2024,sunflower,56.30
06-May-2024,tomato,10206.26
06-May-2024,turmeric,3657.75
06-May-2024,tur,1153.80
06-May-2024,urad,365.09
06-May-2024,wheat,269457.21
07-May-2024,apple,2247.23
07-May-2024,banana,5075.84
07-May-2024,beans (french),93.38
07-May-2024,brinjal,1769.37
07-May-2024,cabbage,1471.48
07-May-2024,carrot,607.65
07-May-2024,cauliflower,1446.09
07-May-2024,coconut,7246.77
07-May-2024,dhania,543.50
07-May-2024,dry chillies,3767.47
07-May-2024,garlic,5010.18
07-May-2024,ginger,710.15
07-May-2024,gourd (bottle),2035.81
07-May-2024,gram,166.95
07-May-2024,green chilli,2140.54
07-May-2024,ground nut seed,51.45
07-May-2024,groundnut,812.07
07-May-2024,jeera,437.00
07-May-2024,ladys finger (bhindi),1547.85
07-May-2024,lemon,724.73
07-May-2024,mango,6044.36
07-May-2024,masoor,143.60
07-May-2024,moong,149.70
07-May-2024,mustard,8543.79
07-May-2024,onion,54522.36
07-May-2024,parwal (pointed gourd),388.07
07-May-2024,peas (green),116.80
07-May-2024,potato,25729.13
07-May-2024,rice,15791.92
07-May-2024,safflower,1.15
07-May-2024,"sesamum (sesame, gingelly, til)",482.59
07-May-2024,soyabean,14004.44
07-May-2024,spinach,9793.33
07-May-2024,sugar,467.50
07-May-2024,sunflower,41.00
07-May-2024,tomato,9587.75
07-May-2024,turmeric,720.33
07-May-2024,tur,562.05
07-May-2024,urad,263.67
07-May-2024,wheat,241448.74
08-May-2024,apple,1937.60
08-May-2024,banana,3653.52
08-May-2024,beans (french),85.57
08-May-2024,brinjal,2180.18
08-May-2024,cabbage,2107.62
08-May-2024,carrot,791.35
08-May-2024,cauliflower,5213.38
08-May-2024,coconut,7388.53
08-May-2024,dhania,1094.71
08-May-2024,dry chillies,2540.57
08-May-2024,garlic,5018.36
08-May-2024,ginger,1143.30
08-May-2024,gourd (bottle),2530.68
08-May-2024,gram,193.00
08-May-2024,green chilli,3375.96
08-May-2024,ground nut seed,35.81
08-May-2024,groundnut,2975.17
08-May-2024,jeera,2642.54
08-May-2024,ladys finger (bhindi),2075.57
08-May-2024,lemon,912.68
08-May-2024,mango,6396.15
08-May-2024,masoor,222.00
08-May-2024,moong,145.00
08-May-2024,mustard,9806.52
08-May-2024,onion,65601.99
08-May-2024,parwal (pointed gourd),484.12
08-May-2024,peas (green),58.32
08-May-2024,potato,32373.85
08-May-2024,rice,13891.40
08-May-2024,safflower,18.20
08-May-2024,"sesamum (sesame, gingelly, til)",666.84
08-May-2024,soyabean,13340.69
08-May-2024,spinach,14004.47
08-May-2024,sugar,482.90
08-May-2024,sunflower,30.40
08-May-2024,tomato,11129.01
08-May-2024,turmeric,407.16
08-May-2024,tur,599.70
08-May-2024,urad,281.87
08-May-2024,wheat,188401.73
09-May-2024,apple,2444.54
09-May-2024,banana,3487.38
09-May-2024,beans (french),134.07
09-May-2024,brinjal,2252.85
09-May-2024,cabbage,2161.52
09-May-2024,carrot,1003.87
09-May-2024,cauliflower,4538.20
09-May-2024,coconut,7127.44
09-May-2024,dhania,7230.86
09-May-2024,dry chillies,3588.70
09-May-2024,garlic,3497.62
09-May-2024,ginger,981.71
09-May-2024,gourd (bottle),2645.40
09-May-2024,gram,175.50
09-May-2024,green chilli,4297.38
09-May-2024,ground nut seed,227.30
